Datetime,open,high,low,close,HT_DCPERIOD,HT_DCPHASE,ADD,DIV,MAX,MIN,MULT,SUB,SUM,ATAN,CEIL,COS,FLOOR,LN,LOG10,SIN,SQRT,TAN,TANH,ADX,ADXR,APO,AROONOSC,BOP,CCI,CMO,DX,MINUS_DI,MINUS_DM,MOM,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI,TRIX,ULTOSC,WILLR,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,CORREL,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ATR,NATR,TRANGE,D+0 ALTA,D+1 ALTA
2023-12-05 13:47:00-03:00,126753.4296875,126807.25,126753.4296875,126807.25,20.835178839865314,134.97840393067415,253560.6796875,1.0004246063608115,126807.25,126539.578125,16073253846.740234,53.8203125,3799176.8046875,1.5707884408104598,126808.0,0.9999914694904535,126807.0,11.750423496006892,5.10314408434211,0.004130489840621612,356.10005616399445,0.004130525076105205,1.0,24.95861606377353,24.21896244192037,38.07937700320326,64.28571428571429,1.0,107.80681050053745,32.46525593136529,37.901683809478484,23.429904929593228,115.79830977592952,267.671875,52.03077216093791,257.15321896006094,0.030068319462239524,0.21153213798104087,0.0021153213798103926,1.0021153213798104,100.21153213798104,66.23262796568265,-0.0018609066597896629,75.68820516784858,-0.0,126678.52025998758,126679.85936339476,126641.99708939157,126658.97316823479,126639.22682291667,126673.4140625,126669.31640625,126615.97015096757,126615.97015096757,126639.22682291667,126753.08778467483,126711.37359252003,126619.28004557292,126661.20534274193,126780.33984375,126780.33984375,126789.30989583333,126793.794921875,0.5274238844252364,0.9678857944092193,126795.96383928572,87.13893366887585,126535.84196428572,20.009375,34.05178754150402,126815.97321428572,1159.5242347717285,35.302353406866445,0.027839380955636563,53.8203125,1,1.0
2023-12-05 13:48:00-03:00,126838.421875,126840.21875,126838.421875,126840.21875,20.01790078224732,147.73128350688887,253678.640625,1.0000141666458273,126840.21875,126539.578125,16088213176.529785,1.796875,3799308.6953125,1.5707884428602121,126841.0,0.013841919053322363,126840.0,11.750683453264482,5.103256982344613,0.9999041960492622,356.1463445691953,72.23739657755499,1.0,26.26868209597922,25.117666363477163,52.66791866986023,71.42857142857143,1.0,131.04408130120652,37.70927026738283,43.29954051465319,21.859553826028264,107.5270019347917,284.5,55.24583129585938,271.75388189148515,0.04158467026378867,0.22480216841247458,0.002248021684124804,1.0022480216841247,100.22480216841248,68.85463513369142,-0.001711295589157391,77.15464725231593,-0.0,126698.63071868048,126690.20513027252,126653.00976831591,126663.30456189284,126643.62317708334,126689.8984375,126685.80078125,126638.92373285146,126638.92373285146,126643.62317708334,126775.60934387636,126738.49919307012,126622.92776692708,126674.17256384408,126839.3203125,126839.3203125,126839.61979166667,126839.76953125,0.9054708076035484,0.9719698409730717,126827.76941964285,87.39573077168636,126541.95714285714,21.985559752747253,49.25172026287548,126849.7549793956,2425.731948852539,35.13566744923313,0.027700730726809102,32.96875,1,1.0
2023-12-05 13:49:00-03:00,126843.6328125,126861.0078125,126843.6328125,126861.0078125,19.202523521370175,162.25436450918488,253704.640625,1.0001369796781656,126861.0078125,126539.578125,16091511093.192444,17.375,3799548.953125,1.5707884441521742,126862.0,-0.9376924006056542,126861.0,11.750847339445313,5.103328157208607,-0.3474664902496432,356.17552949704447,0.3705548749517593,1.0,27.71091259722653,26.12462176503169,70.20582932692196,78.57142857142857,1.0,128.7594469867856,40.82931155532531,46.45990911344162,20.907952896381328,99.84650179659229,234.6796875,57.19409194579663,273.13195282780765,0.05542791850011815,0.18533245887721872,0.0018533245887722056,1.0018533245887722,100.18533245887721,70.41465577766266,-0.001537042656896137,74.53213883327152,-0.0,126719.41525081992,126701.22465815816,126665.215535919,126674.88723161293,126651.63177083334,126700.29296875,126696.1953125,126667.10503525226,126667.10503525226,126651.63177083334,126801.32340023096,126765.84656955097,126628.3580078125,126688.19737903225,126852.3203125,126852.3203125,126855.21614583333,126856.6640625,1.1270086970668804,0.9832522211540434,126857.61227678572,87.55842688913096,126552.72924107143,23.45254120879121,52.13012037124655,126881.06481799451,2717.5494499206543,34.11090995285934,0.026888411609716285,20.7890625,1,1.0
2023-12-05 13:50:00-03:00,126854.6484375,126871.9296875,126854.6484375,126871.9296875,18.54174976933386,172.00895982376593,253726.578125,1.0001362287485154,126871.9296875,126539.578125,16094294037.095032,17.28125,3799877.921875,1.570788444830758,126872.0,-0.27747855187185594,126871.0,11.750933428977987,5.1033655454175975,0.9607318321212729,356.1908613194617,-3.4623643003764646,1.0,29.167040246078777,27.226852702036297,86.3055388621724,85.71428571428572,1.0,128.0798798530801,42.45993707633352,48.09669968115791,20.123717035066992,92.71460881112141,185.9296875,57.41939452603588,264.54440262582136,0.06813322034886424,0.14676419454398015,0.0014676419454399065,1.0014676419454398,100.14676419454398,71.22996853816676,-0.0013419692650118442,81.26373586375976,-0.0,126739.5575887762,126712.23788585763,126677.13035851347,126696.25733425835,126662.59739583333,126705.75390625,126701.65625,126698.1294796119,126698.1294796119,126662.59739583333,126826.96726489702,126791.53347395833,126635.20992838542,126702.41014784946,126863.2890625,126863.2890625,126866.16927083333,126867.609375,1.0773272308286217,0.9859501510864834,126878.671875,87.52990468304914,126577.31361607143,23.181404532967033,39.93442054302348,126901.85327953297,1594.7579441070557,32.90879138479796,0.025938591354175866,17.28125,1,1.0
2023-12-05 13:51:00-03:00,126875.6796875,126909.3125,126875.6796875,126909.3125,18.175948592661815,184.92022385949375,253784.9921875,1.0002650847867995,126909.3125,126539.578125,16101705282.11084,33.6328125,3800196.59375,1.5707884471524947,126910.0,0.035123514317329387,126909.0,11.751228035564733,5.103493491432553,0.9993829790135513,356.243333270954,28.453387949293887,1.0,30.894622017143384,28.17520034951624,97.78119991986023,92.85714285714286,1.0,137.3251818428803,47.76586641947525,53.353185040983284,18.506593583711503,86.09213675318416,193.5234375,60.84113294368871,283.03118636683416,0.07718521277786768,0.1527224341431932,0.001527224341431899,1.001527224341432,100.15272243414319,73.88293320973763,-0.0011238976059257944,88.80372415378544,-0.0,126762.40372001046,126724.95237709262,126693.28748241047,126718.70809418622,126673.21979166666,126732.515625,126720.34765625,126729.41351703176,126729.41351703176,126673.21979166666,126853.41935012233,126820.5043080834,126643.40830078124,126718.32725134409,126892.49609375,126892.49609375,126898.1015625,126900.904296875,0.9397844055026405,0.9883792590774022,126898.38058035714,87.41509641524517,126610.42410714286,22.150497939560438,33.84604944816574,126920.5310782967,1145.5550632476807,33.22836432159811,0.026182762846184444,37.3828125,1,0.0
2023-12-05 13:52:00-03:00,126957.9296875,126957.9296875,126860.3203125,126860.3203125,18.143759207946207,190.09386724741174,253818.25,1.0007694239992422,126909.3125,126539.578125,16105923626.368103,97.609375,3800460.953125,1.5707884441094555,126861.0,-0.9451861507101326,126860.0,11.750841920113755,5.103325803622816,0.326531990018991,356.17456438170876,-0.345468445314886,1.0,32.912701062299455,28.33108405899452,102.42988782051543,100.0,-1.0,110.866547500848,30.749365486546488,59.1477286493284,15.095544307038402,79.94269841367101,105.328125,58.80754018713738,311.4318605549174,0.08084842766584291,0.08309583960544042,0.0008309583960542975,1.0008309583960544,100.08309583960543,65.37468274327324,-0.0008996841294850455,68.7364940252828,-27.950782997762865,126776.89088857235,126733.68579228019,126709.86090095031,126728.89648857176,126682.03177083333,126767.8203125,126783.3203125,126765.3933136254,126765.3933136254,126682.03177083333,126871.79462235991,126836.62559508756,126653.10234375,126730.39825268817,126909.125,126909.125,126892.85677083333,126884.72265625,-0.17404766965767704,0.9850707832345333,126897.23325892857,86.92695024934794,126655.0859375,18.626717032967033,22.80471643888409,126915.85997596153,520.0550918579102,37.827007941483956,0.029817840478648647,97.609375,0,0.0
2023-12-05 13:53:00-03:00,126825.0390625,126825.0390625,126769.7734375,126769.7734375,18.400872139207667,196.4920707071745,253594.8125,1.0004359526999331,126909.3125,126539.578125,16077581468.155212,55.265625,3800610.1640625,1.5707884384791502,126770.0,0.9744179478387025,126769.0,11.750127912737833,5.103015714159415,0.22474354925072204,356.04743144348055,0.23064389336137753,1.0,32.519261352167504,27.799036581348766,100.60616987179674,92.85714285714286,-1.0,4.1458136408652475,6.368894029864042,27.404545120452077,28.29812000517069,164.77938066983737,31.2734375,49.663014206671065,289.1867276581376,0.07940499532103715,0.024675562279807828,0.0002467556227981237,1.000246755622798,100.02467556227981,53.184447014932026,-0.0006920703685575624,51.77186610115147,-61.62427716084131,126778.60972463507,126736.01402745566,126724.51816063595,126730.08545293254,126687.00546875,126797.65625,126805.265625,126957.9296875,-126957.9296875,126687.00546875,126870.91245161742,126833.92049607608,126663.92320963541,126736.05900537634,126797.40625,126797.40625,126788.1953125,126783.58984375,0.5518738445250004,0.9854323099103114,126874.18660714285,85.7650917693769,126698.62477678571,13.504756181318681,45.963066325408874,126887.69136332418,2112.6034660339355,41.59271273137796,0.03280964507827569,90.546875,0,0.0
2023-12-05 13:54:00-03:00,126756.3984375,126756.3984375,126694.921875,126694.921875,18.87582427232907,203.05175725831378,253451.3203125,1.0004852330432048,126909.3125,126539.578125,16059391997.195435,61.4765625,3800699.6875,1.5707884338187206,126695.0,0.7155808578214605,126694.0,11.749537285592828,5.102759208049477,0.6985299105403453,355.9423013284597,0.9761718789781134,1.0,30.78167396319638,26.85667995803822,92.91641626601631,85.71428571428572,-1.0,-79.90925027932583,-8.774728076556809,8.193037906571771,37.01705139801923,227.86098740770612,-20.0859375,43.62400360246858,268.5305328254135,0.07333418340439897,-0.015851269590516637,-0.00015851269590513802,0.9998414873040948,99.98414873040949,45.6126359617216,-0.0005162060827790249,38.138886430732285,-97.20497791124073,126770.73044105568,126733.36292084563,126732.27401087355,126729.5452443093,126689.98958333333,126802.1171875,126822.64453125,126957.9296875,-126957.9296875,126689.98958333333,126847.50387997006,126817.58190040012,126675.30006510417,126736.56974126345,126725.66015625,126725.66015625,126715.4140625,126710.291015625,0.5913746859378933,0.9837303931149334,126836.3185267857,82.48542816901548,126737.76741071428,7.580855082417583,78.04941459548637,126843.89938186813,6091.71111869812,43.96834485770811,0.0347041098467137,74.8515625,0,1.0
2023-12-05 13:55:00-03:00,126667.4765625,126686.28125,126667.4765625,126686.28125,19.468832547976657,214.12241516366856,253353.7578125,1.0001484571099886,126909.3125,126539.578125,16047031561.024658,18.8046875,3800791.421875,1.570788433280381,126687.0,-0.013301942897968303,126686.0,11.749469083019815,5.102729588048366,-0.9999115252436783,355.9301634450219,75.1703366127366,1.0,28.733908462109248,26.044471397129172,86.08258213140653,-21.42857142857143,1.0,-113.66565264098547,-10.361227759643505,2.112956947976571,39.90267608080787,239.03051509286996,-31.4453125,41.62532770126784,249.34978048074112,0.06793925601267636,-0.02481524357563769,-0.000248152435756417,0.9997518475642436,99.97518475642437,44.819386120178244,-0.0003701294153057866,35.81545715693511,-93.5257410296412,126762.44054849117,126730.3253936943,126738.14375913741,126728.86314099461,126693.04739583333,126797.796875,126812.703125,126947.409375,-126947.409375,126693.04739583333,126811.22363064613,126801.35582991074,126686.59088541666,126736.33049395161,126676.87890625,126676.87890625,126680.01302083333,126681.580078125,0.5046942304379612,0.9834186852722593,126800.22924107141,66.97431321146175,126769.64129464285,2.352918956043956,88.55981033106741,126802.58216002746,7842.840005874634,42.78812826072896,0.033774871153011254,27.4453125,1,0.0
2023-12-05 13:56:00-03:00,126683.2890625,126683.2890625,126674.2734375,126674.2734375,20.03734936946681,223.54437673369728,253357.5625,1.0000711717127349,126909.3125,126539.578125,16047513598.664978,9.015625,3800862.203125,1.5707884325321324,126675.0,0.518636797277138,126674.0,11.74937429468527,5.102688421997724,-0.8549946622699541,355.9132948310585,-1.6485422298585584,1.0,26.832411925385486,25.317266192622853,82.15529847756261,-21.42857142857143,-1.0,-105.23881358772589,-12.63509577145679,2.1129569479765835,39.05948924679188,221.95690687195068,-87.578125,40.74573936969248,231.5390818749739,0.06483943963295474,-0.06908870762022401,-0.000690887076202256,0.9993091129237978,99.93091129237978,43.682452114271605,-0.0002526308906847241,30.716386534143584,-97.65990639625586,126753.36939933329,126726.70913845595,126739.5068443896,126728.18495053083,126695.40677083333,126791.79296875,126812.703125,126930.61340625,-126930.61340625,126695.40677083333,126771.28754290688,126784.67105215589,126697.32766927083,126735.11927083334,126678.78125,126678.78125,126677.27864583333,126676.52734375,0.47466299287775454,0.9826232931562825,126767.49575892858,-60.8910092216622,126790.84352678571,-1.7959821428571427,70.0849691223525,126765.69977678571,4911.9028968811035,40.589534277819745,0.0320424449072102,12.0078125,0,0.0
2023-12-05 13:57:00-03:00,126727.390625,126727.390625,126727.3671875,126727.3671875,20.413734930954135,235.84280709522545,253454.7578125,1.0000001849442668,126909.3125,126539.578125,16059828564.44812,0.0234375,3800984.1796875,1.570788435839516,126728.0,-0.22985692415038114,126727.0,11.749793342885953,5.102870412318932,0.9732244316806509,355.98787505686204,-4.234044439940084,1.0,25.729573648889033,24.677673982959064,80.74353966346825,-21.42857142857143,-1.0,-52.205069373429886,-0.4961003284156256,11.392676054435142,35.487179308174774,206.10284209538278,-79.8828125,44.612698959170295,259.10213852676145,0.06372412293108783,-0.0629954616159556,-0.000629954616159565,0.9993700453838404,99.93700453838404,49.75194983579218,-0.00014861257511267212,37.10394862489044,-79.38027865942225,126751.7315530387,126726.75159323298,126743.41767269737,126728.16867034686,126699.47265625,126791.79296875,126812.703125,126914.825195625,-126914.825195625,126699.47265625,126741.18806803774,126779.441849838,126707.4814453125,126737.18123319892,126727.37890625,126727.37890625,126727.375,126727.373046875,0.8219148611400032,0.9812165647982861,126748.36517857142,-77.77853758358839,126808.38370535713,-4.616809752747253,34.465720132586995,126743.74836881868,1187.8858642578125,41.48436665083262,0.032735128624154446,53.1171875,0,1.0
2023-12-05 13:58:00-03:00,126716.5703125,126735.5703125,126716.5703125,126735.5703125,20.633562020183874,243.8971398587172,253452.140625,1.0001499409268506,126909.3125,126539.578125,16059496806.598694,19.0,3801094.609375,1.5707884363502684,126736.0,-0.8358735711542576,126735.0,11.749858071284383,5.102898523505193,-0.5489220099848685,355.9993965058087,0.6567045889809175,1.0,24.511489930360746,24.032168025256823,74.1967648237187,-21.42857142857143,1.0,-51.69701182414479,1.274253418979833,8.67640158949301,36.213372110104835,202.17808551714114,-104.6484375,43.09443603675067,240.59484291770707,0.05855528774553977,-0.08250414460909683,-0.0008250414460910097,0.999174958553909,99.9174958553909,50.63712670948992,-5.509493139488342e-05,35.97234265297775,-76.55602775835172,126751.22113556117,126727.32054286312,126746.00349790491,126728.30295007837,126703.15364583333,126791.79296875,126812.703125,126899.9842776375,-126899.9842776375,126703.15364583333,126723.61408806918,126776.1339407566,126716.99967447917,126739.51011424731,126726.0703125,126726.0703125,126729.23697916667,126730.8203125,0.8305493507604621,0.9810742061348284,126728.30602678572,-82.81166311458456,126831.38035714286,-7.9287946428571425,23.75812287207862,126720.37723214286,564.4484024047852,39.87834046148743,0.031465783728401475,19.0,1,1.0
2023-12-05 13:59:00-03:00,126730.5,126775.21875,126730.5,126775.21875,21.054859754781653,255.7697464923852,253505.71875,1.000352864937801,126909.3125,126539.578125,16066286859.796875,44.71875,3801248.0859375,1.5707884388179731,126776.0,0.8189640253559568,126775.0,11.75017086615966,5.103034368593494,-0.5738448615895831,356.05507825335116,-0.7006960547994348,1.0,23.954135148958294,23.958565308454183,63.509765625,-21.42857142857143,1.0,-24.20119081019111,9.566489634785876,16.708522990726397,33.33766650396198,187.7367936944882,-85.7890625,46.7129405953699,263.0579344950137,0.05011805184811645,-0.06762445291842445,-0.0006762445291842223,0.9993237554708158,99.93237554708158,54.78324481739294,3.7126252405705884e-05,47.774158069060945,-62.90548173651084,126755.66020747497,126730.41074977518,126751.53191592262,126729.48088859954,126708.26953125,126791.79296875,126812.703125,126886.03381472925,-126886.03381472925,126708.26953125,126720.57354623458,126780.22757636908,126726.29645182291,126744.15947580645,126752.859375,126752.859375,126760.3125,126764.0390625,0.5425094971755265,0.9808769904542143,126718.24308035715,-84.3504266383858,126849.65647321429,-10.108722527472528,36.25840790680359,126708.13435782967,1314.6721439361572,40.22408399995261,0.03172866463695423,44.71875,1,1.0
2023-12-05 14:00:00-03:00,126769.7109375,126827.953125,126769.7109375,126827.953125,21.832602320836084,261.0884681922688,253597.6640625,1.0004594329912821,126909.3125,126539.578125,16077942956.45105,58.2421875,3801415.6171875,1.5707884420977511,126828.0,-0.2829834201254817,126827.0,11.750586747202238,5.103214983435413,0.9591248010212671,356.12912423024324,-3.3893321403634453,1.0,24.102234971741016,24.530425517757273,52.74994991986023,-21.42857142857143,1.0,22.291607894353593,19.277975721348437,26.027532667916432,29.996634095190267,174.32702271631047,-43.9765625,51.105525064992385,297.00245703108413,0.04162385990007344,-0.034662168856669506,-0.00034662168856672455,0.9996533783114333,99.96533783114333,59.63898786067422,0.00013835036618559116,62.91048315479847,-44.74958308677175,126766.21131949328,126736.7038062413,126756.74305583739,126732.1817055037,126713.85390625,126791.79296875,126812.703125,126872.9203795955,-126872.9203795955,126713.85390625,126733.19888089108,126793.17703913657,126735.66389973958,126751.88099798387,126798.83203125,126798.83203125,126808.5390625,126813.392578125,0.8293879022774742,0.9807571238912868,126726.40133928572,-84.0408089112567,126850.94129464286,-9.579996565934065,51.28186683818464,126716.82134271979,2629.8298664093018,41.511091392813135,0.032730238381991655,58.2421875,1,1.0
2023-12-05 14:01:00-03:00,126867.84375,126898.3671875,126867.84375,126898.3671875,22.302677257775734,273.7885524945251,253766.2109375,1.0002405923880928,126909.3125,126539.578125,16099322220.473877,30.5234375,3801644.2109375,1.5707884464728552,126899.0,-0.9998855278850972,126898.0,11.751141786696925,5.103456034025195,-0.015130470116310567,356.227970810126,0.015132202331514593,1.0,24.972027186761274,25.62035464137025,43.49153645832848,-21.42857142857143,1.0,89.82852932918944,30.075753381605224,36.27932598202464,26.534366572591818,161.8750925222883,-10.9453125,56.7490166669093,346.20205831457815,0.0343148934918124,-0.008624514847954678,-8.624514847954913e-05,0.9999137548515205,99.99137548515205,65.03787669080262,0.0002606213613365327,78.72300046360988,-20.50675130453494,126784.49450360297,126747.13370180638,126764.66338609307,126738.46885427808,126721.47369791666,126791.79296875,126812.703125,126667.4765625,126667.4765625,126721.47369791666,126762.44269240904,126817.06712416584,126745.36139322916,126763.78508064516,126883.10546875,126883.10546875,126888.19270833333,126890.736328125,1.669754512921596,0.9821358557375379,126757.26294642857,-80.27244017251049,126833.09642857143,-5.833344780219781,63.63319619978124,126751.42960164836,4049.1836585998535,43.57558932904077,0.0343389677068541,70.4140625,1,0.0
2023-12-05 14:02:00-03:00,126925.09375,126925.09375,126921.6875,126921.6875,22.114147279221108,292.5920803518025,253846.78125,1.0000268374150005,126921.6875,126539.578125,16109547084.845703,3.40625,3801943.6015625,1.570788447920768,126922.0,0.22456962159626617,126921.0,11.751325541385611,5.103535837672514,0.974458046842505,356.26070159365037,4.339224690837289,1.0,26.02370799536766,26.867310296297095,33.43549679486023,-21.42857142857143,-1.0,108.13906375073351,33.25987046849521,39.69555850725066,25.338882115886456,150.31258591355342,61.3671875,58.697654791376195,348.19990236353686,0.02637770589168506,0.04837382354769826,0.0004837382354768757,1.000483738235477,100.04837382354769,66.62993523424761,0.0004035335911201088,79.53216441209742,-12.477809457205876,126803.88064935931,126758.39523717371,126774.334373309,126748.91150473215,126731.45338541667,126797.98046875,126812.703125,126672.094375,126672.094375,126731.45338541667,126801.57754750608,126841.95225250786,126755.15205078125,126776.70210013441,126923.390625,126923.390625,126922.82291666667,126922.5390625,1.405479244994043,0.9819014053110819,126796.22767857142,-36.279845419182,126805.77008928571,-0.7340315934065934,70.69276330377501,126795.49364697802,4997.46678352356,42.372087412680706,0.03338443432898787,26.7265625,0,1.0
2023-12-05 14:03:00-03:00,126915.578125,126922.1796875,126915.578125,126922.1796875,21.514522861499756,-28.694779329867742,253837.7578125,1.0000520153837498,126922.1796875,126539.578125,16108401811.924194,6.6015625,3802299.0234375,1.5707884479513214,126923.0,-0.26257140037748394,126922.0,11.751329419261452,5.103537521812593,0.9649125658337169,356.261392361704,-3.6748578270387298,1.0,26.870291988743606,28.018666117411193,19.792317708328483,-21.42857142857143,1.0,95.64830137970584,33.328875365474794,37.87588390263093,26.13477462735956,145.68534763401388,152.40625,58.00251784179271,323.32848076614135,0.015612608862263701,0.12022286217552303,0.0012022286217553216,1.0012022286217552,100.12022286217552,66.6644376827374,0.0005616314074030626,81.5989345984322,-12.308354403141644,126821.39785901972,126768.96197590444,126784.08938210228,126762.7848497371,126743.30078125,126798.2265625,126812.703125,126682.21435,126682.21435,126743.30078125,126841.3770701309,126863.51528315741,126764.51357421874,126789.00702284946,126918.87890625,126918.87890625,126919.97916666667,126920.529296875,1.159672531068829,0.981709054517088,126835.96116071429,78.00486063615631,126774.77544642857,4.706593406593407,58.217212748849036,126840.66775412088,3389.243860244751,39.817049918917796,0.03137123079429686,6.6015625,1,0.0
2023-12-05 14:04:00-03:00,126949.7265625,126949.7265625,126923.828125,126923.828125,20.755607163802182,48.35622860724858,253873.5546875,1.0002040470877895,126923.828125,126539.578125,16112945274.734497,25.8984375,3802648.078125,1.5707884480536487,126924.0,-0.941639831079484,126923.0,11.751342406958319,5.103543162297675,-0.33662208561620066,356.26370587670027,0.3574849687807931,1.0,27.92038356945622,29.407502793299802,10.92658253206173,-21.42857142857143,-1.0,96.15278800601578,33.5765837255976,41.57157411872019,24.814207980183784,135.27925137444146,228.90625,60.12461282804252,327.7804642828455,0.008618162452965348,0.18067515778243948,0.0018067515778244368,1.0018067515778244,100.18067515778245,66.7882918627988,0.0007304692564158444,74.73311302540286,-11.740814460164614,126837.35302357572,126778.95334036222,126794.55923295455,126775.45161969072,126754.9359375,126799.05078125,126812.703125,126691.92952599999,126691.92952599999,126754.9359375,126875.84909178683,126882.3322333448,126772.99742838541,126800.65394825269,126936.77734375,126936.77734375,126932.4609375,126930.302734375,1.250882038904367,0.9819844145650927,126875.9310267857,84.44690921040653,126742.21964285713,10.285491071428572,36.65057014240441,126886.21651785713,1343.2642917633057,38.940608853280814,0.030680298119381052,27.546875,0,0.0
2023-12-05 14:05:00-03:00,126893.90625,126893.90625,126891.953125,126891.953125,19.99548856776078,85.15019288638572,253785.859375,1.000015392031976,126923.828125,126539.578125,16101815603.723145,1.953125,3802963.328125,1.5707884460745252,126892.0,-0.9933088900877346,126891.0,11.751091240541395,5.103434082108766,0.11548787327106201,356.21896794668305,-0.1162658206561118,1.0,28.19757569684637,30.555138379572913,10.891877003203263,-21.42857142857143,-1.0,65.49898307192551,23.984095958886112,31.80107335291832,29.267904575042415,157.4914477048385,205.671875,56.563078444672975,304.367573976928,0.008590096849403673,0.1623473930804975,0.0016234739308049583,1.001623473930805,100.1623473930805,61.99204797944306,0.0008991289213611253,66.49972337643669,-22.7150465328958,126847.69557695481,126786.24364904853,126805.99558948865,126782.95128670956,126765.44427083334,126799.05078125,126812.703125,126707.39734818999,126707.39734818999,126765.44427083334,126898.58602708532,126892.62822790304,126780.3720703125,126809.49376680108,126892.9296875,126892.9296875,126892.60416666667,126892.44140625,1.0093294256486165,0.9799254900666903,126911.56205357144,86.41426632833078,126704.10870535715,15.957949862637363,13.59648087354869,126927.52000343408,184.8642921447754,38.4359225066179,0.03029027575038983,31.875,0,1.0
2023-12-05 14:06:00-03:00,126884.75,126929.9921875,126884.75,126929.9921875,19.251296240101,110.06790669502954,253814.7421875,1.0003565612691832,126929.9921875,126539.578125,16105480326.21289,45.2421875,3803340.8984375,1.5707884484362618,126930.0,-0.9749712771511581,126929.0,11.751390970832547,5.103564253320273,-0.22233085420210952,356.2723567546323,0.2280383631933802,1.0,28.833042155721557,30.67615175394453,21.09675480768783,-21.42857142857143,1.0,80.16151766195793,30.40699108470153,37.09410612109903,26.83787756337211,146.2420585830643,255.71875,58.48919088282861,318.712970478576,0.01663714669080887,0.20187110062737101,0.002018711006273657,1.0020187110062737,100.20187110062737,65.20349554235077,0.0010734460396122358,69.98565589700186,-6.991806908768822,126861.6808059704,126795.51774830346,126816.80049043063,126795.15234827314,126778.02994791667,126802.1328125,126808.6015625,126721.93710104859,126721.93710104859,126778.02994791667,126915.00972498383,126908.12176211737,126786.60276692708,126820.10976142473,126907.37109375,126907.37109375,126914.91145833333,126918.681640625,0.5433829728329919,0.9786084602177553,126950.47165178572,87.29662250915523,126675.15223214286,21.178416895604396,13.321117853334485,126971.65006868132,177.45218086242676,38.92208429185947,0.030664213887576758,45.2421875,1,1.0
2023-12-05 14:07:00-03:00,126959.1484375,127012.2890625,126959.1484375,127012.2890625,18.528574514542086,126.7346640111002,253971.4375,1.0004185647560968,127012.2890625,126555.71875,16125372060.472595,53.140625,3803813.609375,1.5707884535409984,127013.0,-0.6677081359264971,127012.0,11.752039125031022,5.1038457431120925,-0.7444231627357939,356.3878351774931,1.1148930538383341,1.0,30.14248269973839,30.462078331467385,36.8602263621724,85.71428571428572,1.0,115.07872873549229,41.85383289010654,47.16520977195724,23.083443370449146,135.79619725570257,284.921875,64.29626712264675,378.24463330153486,0.029065790110749418,0.22483058026325775,0.0022483058026325337,1.0022483058026326,100.22483058026326,70.92691644505328,0.001267462761367355,75.40780022962113,-0.0,126884.48043981873,126809.50299438066,126826.95846217105,126818.29903931687,126793.78697916666,126843.28125,126839.8828125,126735.60446873568,126735.60446873568,126793.78697916666,126936.38462466095,126936.17092283894,126791.97962239583,126835.22325268817,126985.71875,126985.71875,126994.57552083333,126999.00390625,0.69324316450576,0.9775874269893946,126995.61741071429,87.75063670942492,126664.6515625,25.458911401098902,40.33704479470175,127021.07632211539,1627.0771827697754,42.02028362815522,0.03308363618852499,82.296875,1,1.0
2023-12-05 14:08:00-03:00,127063.453125,127084.09375,127063.453125,127084.09375,17.839339568570903,149.4387316742479,254147.546875,1.000162443444534,127084.09375,126626.328125,16147743789.13623,20.640625,3804341.984375,1.5707884579895215,127085.0,0.9257708435097493,127084.0,11.752604301824304,5.104091196274715,0.3780851032601619,356.48856047564834,0.4084003140850485,1.0,31.851873314217848,30.292890888163548,58.35416666667152,92.85714285714286,1.0,144.445681946528,49.63745698379167,54.07395130245077,20.40170214960978,126.09646888029523,348.5234375,68.44418260728412,423.0318469942824,0.046010045334928536,0.27500048852948655,0.0027500048852948187,1.0027500048852949,100.27500048852949,74.81872849189584,0.0014901626252505906,79.17959170040015,-0.0,126913.9313129271,126827.21852700126,126837.05046646565,126849.58306731319,126811.39947916666,126879.18359375,126875.78515625,126757.73923623683,126757.73923623683,126811.39947916666,126968.78034114541,126973.2651478216,126797.32972005208,126853.9527217742,127073.7734375,127073.7734375,127077.21354166667,127078.93359375,0.8911340050948625,0.9780269113637937,127041.60513392856,87.97320287587397,126674.25982142857,28.25733173076923,70.16726517893974,127069.86246565933,4923.44510269165,44.1477410475727,0.03473899820572368,71.8046875,1,0.0
